"","id","city"
"1","110000","北京市"
"2","110101","东城区"
"3","110102","西城区"
"4","110103","崇文区"
"5","110104","宣武区"
"6","110105","朝阳区"
"7","110106","丰台区"
"8","110107","石景山区"
"9","110108","海淀区"
"10","110109","门头沟区"
"11","110111","房山区"
"12","110112","通州区"
"13","110113","顺义区"
"14","110114","昌平区"
"15","110115","大兴区"
"16","110116","怀柔区"
"17","110117","平谷区"
"18","110228","密云县"
"19","110229","延庆县"
"20","120000","天津市"
"21","120101","和平区"
"22","120102","河东区"
"23","120103","河西区"
"24","120104","南开区"
"25","120105","河北区"
"26","120106","红桥区"
"27","120110","东丽区"
"28","120111","西青区"
"29","120112","津南区"
"30","120113","北辰区"
"31","120114","武清区"
"32","120115","宝坻区"
"33","120116","滨海新区"
"34","120221","宁河县"
"35","120223","静海县"
"36","120225","蓟县"
"37","130000","河北省"
"38","130100","石家庄市"
"39","130102","长安区"
"40","130103","桥东区"
"41","130104","桥西区"
"42","130105","新华区"
"43","130107","井陉矿区"
"44","130108","裕华区"
"45","130121","井陉县"
"46","130123","正定县"
"47","130124","栾城县"
"48","130125","行唐县"
"49","130126","灵寿县"
"50","130127","高邑县"
"51","130128","深泽县"
"52","130129","赞皇县"
"53","130130","无极县"
"54","130131","平山县"
"55","130132","元氏县"
"56","130133","赵县"
"57","130181","辛集市"
"58","130182","藁城市"
"59","130183","晋州市"
"60","130184","新乐市"
"61","130185","鹿泉市"
"62","130200","唐山市"
"63","130202","路南区"
"64","130203","路北区"
"65","130204","古冶区"
"66","130205","开平区"
"67","130207","丰南区"
"68","130208","丰润区"
"69","130223","滦县"
"70","130224","滦南县"
"71","130225","乐亭县"
"72","130227","迁西县"
"73","130229","玉田县"
"74","130230","唐海县"
"75","130281","遵化市"
"76","130283","迁安市"
"77","130300","秦皇岛市"
"78","130302","海港区"
"79","130303","山海关区"
"80","130304","北戴河区"
"81","130321","青龙满族自治县"
"82","130322","昌黎县"
"83","130323","抚宁县"
"84","130324","卢龙县"
"85","130400","邯郸市"
"86","130402","邯山区"
"87","130403","丛台区"
"88","130404","复兴区"
"89","130406","峰峰矿区"
"90","130421","邯郸县"
"91","130423","临漳县"
"92","130424","成安县"
"93","130425","大名县"
"94","130426","涉县"
"95","130427","磁县"
"96","130428","肥乡县"
"97","130429","永年县"
"98","130430","邱县"
"99","130431","鸡泽县"
"100","130432","广平县"
"101","130433","馆陶县"
"102","130434","魏县"
"103","130435","曲周县"
"104","130481","武安市"
"105","130500","邢台市"
"106","130502","桥东区"
"107","130503","桥西区"
"108","130521","邢台县"
"109","130522","临城县"
"110","130523","内丘县"
"111","130524","柏乡县"
"112","130525","隆尧县"
"113","130526","任县"
"114","130527","南和县"
"115","130528","宁晋县"
"116","130529","巨鹿县"
"117","130530","新河县"
"118","130531","广宗县"
"119","130532","平乡县"
"120","130533","威县"
"121","130534","清河县"
"122","130535","临西县"
"123","130581","南宫市"
"124","130582","沙河市"
